,0,Membership_No,Address,Contact_Nos,E_mail,Web,Year_Of_Joining,Memb_No_Year_Stripped,Member_City,lattitude_longitude,lattitude,longitude,country_code
286,"Membership No : 120/2001  Equity Property Management Pvt. Ltd.  Details  Manoshi, 1094/1196, O.R. Nizami Road, Chittagong-4000. Phone: 031-656727,655340,2551630 Fax: 88-031-657239  E-mail: equity@spetctg.com,info@equity.com.bd Web: http://www.equity.com.bd",120/2001,"120/2001  Equity Property Management Pvt. Ltd.  Details  Manoshi, 1094/1196, O.R. Nizami Road, Chittagong-4000.","031-656727,655340,2551630 Fax: 88-031-657239 ","equity@spetctg.com,info@equity.com.bd ",http://www.equity.com.bd,2001.0,120.0,Chittagong,"(22.3458599, 91.8335129)",22.3458599,91.8335129,bd
417,"Membership No : 122/2002  Japan Garden City Ltd.  Details  24/A, Tajmohal Road, Ring Road, Block # C, Mahammadpur, Dhaka-1207 Phone: 880-2-8105631-35,8101084-85 Fax: 88-02-8105529, 8105530  E-mail: jgclbds@yahoo.com Web: http://www.jgclbds.com",122/2002,"122/2002  Japan Garden City Ltd.  Details  24/A, Tajmohal Road, Ring Road, Block # C, Mahammadpur, Dhaka-1207","880-2-8105631-35,8101084-85 Fax: 88-02-8105529, 8105530 ",jgclbds@yahoo.com ,http://www.jgclbds.com,2002.0,122.0,Dhaka,"(23.7653359, 90.3571474)",23.7653359,90.3571474,bd
72,"Membership No : 125/2002  Anwar Landmark Ltd.  Details  Baitul Hossain Building (13th Floor), 27 Dilkusha C/A, Dhaka-1000 Phone: 09666773322,47114208,9570072,9564178,95584799559508 Fax: 88-02-7124264  E-mail: info.alml@anwargroup.net Web: http://www.anwarlandmark.com",125/2002,"125/2002  Anwar Landmark Ltd.  Details  Baitul Hossain Building (13th Floor), 27 Dilkusha C/A, Dhaka-1000","09666773322,47114208,9570072,9564178,95584799559508 Fax: 88-02-7124264 ",info.alml@anwargroup.net ,http://www.anwarlandmark.com,2002.0,125.0,Dhaka,"(23.7271433, 90.4192461)",23.7271433,90.4192461,bd
463,"Membership No : 126/2002  Madina Developments Limited  Details  Madina Green Villa, 5, Green Square, Green Road, Dhaka-1205 Phone: 9663327,9663538,9663658 Fax: 88-02-9668477  E-mail: info@madinagroup.com.bd Web: http://www.madinagroup.com.bd",126/2002,"126/2002  Madina Developments Limited  Details  Madina Green Villa, 5, Green Square, Green Road, Dhaka-1205","9663327,9663538,9663658 Fax: 88-02-9668477 ",info@madinagroup.com.bd ,http://www.madinagroup.com.bd,2002.0,126.0,Dhaka,"(23.7456321, 90.3871374)",23.7456321,90.3871374,bd
601,"Membership No : 130/2002  Praasad Nirman Ltd.  Details  6, kemal Ataturk Avenue Banani, Dhaka-1213 Phone: 880-2-8810053,8815709,8817297 Fax: 880-2-9881366  E-mail: praasad@citechco.net Web: http://www.praasadnirman.com",130/2002,"130/2002  Praasad Nirman Ltd.  Details  6, kemal Ataturk Avenue Banani, Dhaka-1213","880-2-8810053,8815709,8817297 Fax: 880-2-9881366 ",praasad@citechco.net ,http://www.praasadnirman.com,2002.0,130.0,Dhaka,"(23.7940455, 90.4025731)",23.7940455,90.4025731,bd
693,"Membership No : 132/2002  Sagufta N M Housing Ltd.  Details  Suzat Plaza, 2 Suzat Nagar, Pallabi, Mirpur, Dhaka-1216 Phone: 88-02-905835,8061681,9009060,9024205,8052069 Fax: 880-2-9005945  E-mail: saguftainfo@sagufta.com Web: http://www.saguftagroup.com",132/2002,"132/2002  Sagufta N M Housing Ltd.  Details  Suzat Plaza, 2 Suzat Nagar, Pallabi, Mirpur, Dhaka-1216","88-02-905835,8061681,9009060,9024205,8052069 Fax: 880-2-9005945 ",saguftainfo@sagufta.com ,http://www.saguftagroup.com,2002.0,132.0,Dhaka,"(23.8172565, 90.37044859999999)",23.8172565,90.37044859999999,bd
60,"Membership No : 134/2002  Amin Mohammad Lands Development Ltd.  Details  Corporate Office, 752, Satmasjid Road, Dhanmondi C/A, Dhaka-1205  Phone: 880-2-9124538-42,9127119,9127121,58155101-5, Fax: 880-2-9127120  E-mail: chairman@amgbd.com,mmehaque@gmail.com Web: http://www.amgbd.com",134/2002,"134/2002  Amin Mohammad Lands Development Ltd.  Details  Corporate Office, 752, Satmasjid Road, Dhanmondi C/A, Dhaka-1205 ","880-2-9124538-42,9127119,9127121,58155101-5, Fax: 880-2-9127120 ","chairman@amgbd.com,mmehaque@gmail.com ",http://www.amgbd.com,2002.0,134.0,Dhaka,"(23.7388632, 90.3753979)",23.7388632,90.3753979,bd
525,"Membership No : 138/2002  Nagar Homes Ltd.  Details  House # 35, Road # 7, Block # G Banani, dhaka-1213  Phone: 880-2-9872847-8,9872857-9,9872867-8 Fax: 880-2-9872878  E-mail: info@nagarhomesltd.com Web: http://www.nafarhomesltd.com",138/2002,"138/2002  Nagar Homes Ltd.  Details  House # 35, Road # 7, Block # G Banani, dhaka-1213 ","880-2-9872847-8,9872857-9,9872867-8 Fax: 880-2-9872878 ",info@nagarhomesltd.com ,http://www.nafarhomesltd.com,2002.0,138.0,Dhaka,"(23.7889016, 90.4090161)",23.7889016,90.4090161,bd
246,"Membership No : 139/2002  Dom-Inno Builders Ltd.  Details  Dom-inno Corporate office House # 13, Road # 07, Block # F Banani, Dhaka-1213  Phone: 880-2-9871806-10 Fax: 880-2-9872167, 9872168  E-mail: wecare@dominno-bd.com Web: http://www.dominno-bd.com",139/2002,"139/2002  Dom-Inno Builders Ltd.  Details  Dom-inno Corporate office House # 13, Road # 07, Block # F Banani, Dhaka-1213 ","880-2-9871806-10 Fax: 880-2-9872167, 9872168 ",wecare@dominno-bd.com ,http://www.dominno-bd.com,2002.0,139.0,Dhaka,"(23.7902446, 90.40150589999999)",23.7902446,90.40150589999999,bd
561,"Membership No : 146/2003  Northern Foundation Ltd.  Details  House # 104 (2nd Floor), Park Road New DOHS, Mohakhali, Dhaka-1206  Phone: 02-222284489,222262478 Fax: 880-2-9863353  E-mail: mkt@nflbd.org,nfl1997@gmail.com Web: http://www.nflbd.org",146/2003,"146/2003  Northern Foundation Ltd.  Details  House # 104 (2nd Floor), Park Road New DOHS, Mohakhali, Dhaka-1206 ","02-222284489,222262478 Fax: 880-2-9863353 ","mkt@nflbd.org,nfl1997@gmail.com ",http://www.nflbd.org,2003.0,146.0,Dhaka,"(23.7826971, 90.39652079999999)",23.7826971,90.39652079999999,bd
122,"Membership No : 147/2003  Banani Property Development Ltd.  Details  Golden Plaza (3rd Floor), Plot # 34Road # 46, GulshanCircle-2, Dhaka-1212  Phone: 880-2-8822217,8833404-5,01712526113,01766117710 (Shawkat),01617070806 (Tanvir)01728845541 Naybur Rahman,01670281758 (admin) Fax: 880-2-8833406  E-mail: pptlbd@yahoo.com Web: http://www.pptl-bd.com",147/2003,"147/2003  Banani Property Development Ltd.  Details  Golden Plaza (3rd Floor), Plot # 34Road # 46, GulshanCircle-2, Dhaka-1212 ","880-2-8822217,8833404-5,01712526113,01766117710 (Shawkat),01617070806 (Tanvir)01728845541 Naybur Rahman,01670281758 (admin) Fax: 880-2-8833406 ",pptlbd@yahoo.com ,http://www.pptl-bd.com,2003.0,147.0,Dhaka,"(39.7904214, -81.5558171)",23.7808791,90.4167955,bd
589,"Membership No : 148/2003  Parvin Properties & Technologies Ltd.  Details  4/6, Block # D, Lalmatia, Dhaka-1207 Phone: 880-2-8124972 Fax: 880-2-8127861  E-mail: pptlbd@yahoo.com",148/2003,"148/2003  Parvin Properties & Technologies Ltd.  Details  4/6, Block # D, Lalmatia, Dhaka-1207",880-2-8124972 Fax: 880-2-8127861 ,,,2003.0,148.0,Dhaka,"(None, None)",23.7703299,90.3659239,bd
678,"Membership No : 149/2003  Rupayan Housing Estate Limited  Details  Rupayan Centre, (5th, 7th, 9th, & 14th Floor), 72, Mohakhali C/A, Dhaka-1212 Phone: 880-2-8822526 Fax: 880-2-8814449  E-mail: rupayan@onenetbd.com Web: http://www.rupayan.com",149/2003,"149/2003  Rupayan Housing Estate Limited  Details  Rupayan Centre, (5th, 7th, 9th, & 14th Floor), 72, Mohakhali C/A, Dhaka-1212",880-2-8822526 Fax: 880-2-8814449 ,rupayan@onenetbd.com ,http://www.rupayan.com,2003.0,149.0,Dhaka,"(23.7840201, 90.42546589999999)",23.7840201,90.42546589999999,bd
841,"Membership No : 150/2003  Urban Design & Development Ltd.  Details  House # 34/A, Road # 10/A, Dhanmondi, R/A, Dhaka-1209  Phone: 880-2-9113332,9113205,9125195,9125196,91313259131287 Fax: 880-2-9129251  E-mail: marketing@uddl.com.bd Web: http://www.uddl.com.bd",150/2003,"150/2003  Urban Design & Development Ltd.  Details  House # 34/A, Road # 10/A, Dhanmondi, R/A, Dhaka-1209 ","880-2-9113332,9113205,9125195,9125196,91313259131287 Fax: 880-2-9129251 ",marketing@uddl.com.bd ,http://www.uddl.com.bd,2003.0,150.0,Dhaka,"(None, None)",23.7431778,90.3811559,bd
764,"Membership No : 151/2003  South Breeze Housing (Pvt.) Limited  Details  South Breeze Centre, Road # 11, Building # 05 (12th Floor), Block # G, Banani, Dhaka-1213 Phone: 88-02-9891170,88-02-9892370,88-02-9891467,88-02-55042211-14,0172922001101729292989,01755661177 Fax: 880-2-55042202  E-mail: southbze@gmail.com Web: http://www.southbreezebd.com",151/2003,"151/2003  South Breeze Housing (Pvt.) Limited  Details  South Breeze Centre, Road # 11, Building # 05 (12th Floor), Block # G, Banani, Dhaka-1213","88-02-9891170,88-02-9892370,88-02-9891467,88-02-55042211-14,0172922001101729292989,01755661177 Fax: 880-2-55042202 ",southbze@gmail.com ,http://www.southbreezebd.com,2003.0,151.0,Dhaka,"(23.7906476, 90.4046217)",23.7906476,90.4046217,bd
73,"Membership No : 152/2003  ANZ Properties Limited  Details  House # 342, Road # 114 Gulshan-2, Dhaka-1212  Phone: 880-2-9892373,8832601,9842613 Fax: 880-2-9885669  E-mail: info@anzproperties.com Web: http://www.anzproperties.com",152/2003,"152/2003  ANZ Properties Limited  Details  House # 342, Road # 114 Gulshan-2, Dhaka-1212 ","880-2-9892373,8832601,9842613 Fax: 880-2-9885669 ",info@anzproperties.com ,http://www.anzproperties.com,2003.0,152.0,Dhaka,"(None, None)",23.7730885,90.4205739,bd
179,"Membership No : 153/2003  Century Realty Ltd.  Details  Century Center, Kha - 225, Progoti Soroni, Marul, Badda, Dhaka - 1212 Phone: 88-02-9893029,9894156,8835064,8813746,98621588833894 Fax: 880-2-9883731  E-mail: chairman@centurygroup.info,realty@centurygroup.info Web: http://www.centurygroup.info",153/2003,"153/2003  Century Realty Ltd.  Details  Century Center, Kha - 225, Progoti Soroni, Marul, Badda, Dhaka - 1212","88-02-9893029,9894156,8835064,8813746,98621588833894 Fax: 880-2-9883731 ","chairman@centurygroup.info,realty@centurygroup.info ",http://www.centurygroup.info,2003.0,153.0,Dhaka,"(23.8372359, 90.48248989999999)",23.8372359,90.48248989999999,bd
386,"Membership No : 154/2003  Imperial Development & Holdings Limited  Details  House # 08, Flat # F-2 (2nd Floor) Road # 13 (New) 30 (Old) Dhanmondi R/A, Dhaka-1209  Phone: 88-029124363,88-02-9124370 Fax: 880-9036236  E-mail: idhl_bd@yahoo.com Web: http://www.imperialdevelopmentbd.com",154/2003,"154/2003  Imperial Development & Holdings Limited  Details  House # 08, Flat # F-2 (2nd Floor) Road # 13 (New) 30 (Old) Dhanmondi R/A, Dhaka-1209 ","88-029124363,88-02-9124370 Fax: 880-9036236 ",idhl_bd@yahoo.com ,http://www.imperialdevelopmentbd.com,2003.0,154.0,Dhaka,"(None, None)",23.7525863,90.3729804,bd
584,"Membership No : 158/2003  Paradise Development & Constructions Ltd.  Details  (Paradise Bhuiyan Center,7th Floor),1 Chamelibagh,Shantinagar, Dhaka-1217 Phone: 880-2-9347871,9336668 Fax: 880-2-9347871  E-mail: alaminpdcl@gmail.com,pdcl1998@gmail.com,info@pdclbd.com Web: http://www.pdclbd.com",158/2003,"158/2003  Paradise Development & Constructions Ltd.  Details  (Paradise Bhuiyan Center,7th Floor),1 Chamelibagh,Shantinagar, Dhaka-1217","880-2-9347871,9336668 Fax: 880-2-9347871 ","alaminpdcl@gmail.com,pdcl1998@gmail.com,info@pdclbd.com ",http://www.pdclbd.com,2003.0,158.0,Dhaka,"(None, None)",23.684994,90.356331,bd
457,"Membership No : 159/2003  M-ARK Realtors Limited  Details  House # 157, Road # 12, Block # E, Banani, Dhaka-1213 Phone: 880-2-9881143 Fax: 880-2-9862459  E-mail: momen@bangla.net,saadat.momen@gmail.com Web: http://www.momen-realstatesbd.com",159/2003,"159/2003  M-ARK Realtors Limited  Details  House # 157, Road # 12, Block # E, Banani, Dhaka-1213",880-2-9881143 Fax: 880-2-9862459 ,"momen@bangla.net,saadat.momen@gmail.com ",http://www.momen-realstatesbd.com,2003.0,159.0,Dhaka,"(None, None)",23.7936784,90.40536639999999,bd
484,"Membership No : 161/2003  Mega Builders Limited  Details  House No-45(1st Floor),Road No-27, Block-A Banani, Dhaka-1213 Phone: 88-02-55035567 - 72 E-mail: info@megabuildersbd.net Web: http://www.megabuildersbd.net",161/2003,"161/2003  Mega Builders Limited  Details  House No-45(1st Floor),Road No-27, Block-A Banani, Dhaka-1213",88-02-55035567 - 72,info@megabuildersbd.net ,http://www.megabuildersbd.net,2003.0,161.0,Dhaka,"(23.7976886, 90.4070213)",23.7976886,90.4070213,bd
807,"Membership No : 164/2003  The Civil Engineers Limited  Details  Civil Engineers Bhaban (11th Floor), 69 Mohakhali C/A, Dhaka-1212 Phone: 88-02-09613779977 Fax: 880-2-9893175  E-mail: tcel@accesstel.net",164/2003,"164/2003  The Civil Engineers Limited  Details  Civil Engineers Bhaban (11th Floor), 69 Mohakhali C/A, Dhaka-1212",88-02-09613779977 Fax: 880-2-9893175 ,,,2003.0,164.0,Dhaka,"(23.7802751, 90.4064437)",23.7802751,90.4064437,bd
722,"Membership No : 165/2003  Shamsul Alamin Real Estate Limited  Details  House no: 10,Road No: 22, Block: K,Banani, Dhaka.  Phone: 880-2-9567839-40,9564507 Fax: 880-2-9564512  E-mail: sarel.sag@gmail.com,alamgirsa@gmail.com Web: https://sarebd.co",165/2003,"165/2003  Shamsul Alamin Real Estate Limited  Details  House no: 10,Road No: 22, Block: K,Banani, Dhaka. ","880-2-9567839-40,9564507 Fax: 880-2-9564512 ","sarel.sag@gmail.com,alamgirsa@gmail.com ",https://sarebd.co,2003.0,165.0,Dhaka,"(23.7958777, 90.4077654)",23.7958777,90.4077654,bd
105,"Membership No : 169/2003  Assurance Developments Ltd.  Details  65/B, Kemal Ataturk Avenue, Banani, Dhaka 1213 Phone: 09-606-222-444,09-666-222-999 Fax: 880-2-9139398  E-mail: info@assurance.com.bd Web: http://www.assurance.com.bd",169/2003,"169/2003  Assurance Developments Ltd.  Details  65/B, Kemal Ataturk Avenue, Banani, Dhaka 1213","09-606-222-444,09-666-222-999 Fax: 880-2-9139398 ",info@assurance.com.bd ,http://www.assurance.com.bd,2003.0,169.0,Dhaka,"(23.7942442, 90.4043082)",23.7942442,90.4043082,bd
554,"Membership No : 174/2003  Noboudoy Housing Limited  Details  Noboudoy Sultana Villa (2nd Floor) House No- 03, Road No-06, Block-B, Noboudoy Housing Ah/A, Adabor, Dhaka-1207  Phone: 88-02-9895587 Fax: 880-2-9894606  E-mail: nhlbd@yahoo.com Web: http://www.noboudoy.com",174/2003,"174/2003  Noboudoy Housing Limited  Details  Noboudoy Sultana Villa (2nd Floor) House No- 03, Road No-06, Block-B, Noboudoy Housing Ah/A, Adabor, Dhaka-1207 ",88-02-9895587 Fax: 880-2-9894606 ,nhlbd@yahoo.com ,http://www.noboudoy.com,2003.0,174.0,Dhaka,"(23.767889, 90.42690449999999)",23.767889,90.42690449999999,bd
94,"Membership No : 177/2004  Artisan Apartments Limited  Details  House # 01, Road –04, Flat # 5/B, DOHS, Banani, Dhaka-1206  Phone: 880-2-224415415 Fax: 880-2-8813992  E-mail: artisan@bdcom.com Web: http://www.artisanbd.com",177/2004,"177/2004  Artisan Apartments Limited  Details  House # 01, Road –04, Flat # 5/B, DOHS, Banani, Dhaka-1206 ",880-2-224415415 Fax: 880-2-8813992 ,artisan@bdcom.com ,http://www.artisanbd.com,2004.0,177.0,Dhaka,"(None, None)",23.7932628,90.39897169999999,bd
232,"Membership No : 178/2004  Development Entrepreneurs Limited  Details  Delvistaa Ruparup, SE(H) 6, Road # 143 Gulshan Model Town, Dhaka-1212  Phone: 88-02-55044873-77 Fax: 880-2-55044920  E-mail: del@delvistaa.com,vistaara@delvistaa.com Web: http://www.delvistaa.com",178/2004,"178/2004  Development Entrepreneurs Limited  Details  Delvistaa Ruparup, SE(H) 6, Road # 143 Gulshan Model Town, Dhaka-1212 ",88-02-55044873-77 Fax: 880-2-55044920 ,"del@delvistaa.com,vistaara@delvistaa.com ",http://www.delvistaa.com,2004.0,178.0,Dhaka,"(None, None)",23.7730885,90.4205739,bd
327,"Membership No : 179/2004  Gold Hunt Development Limited  Details  Gold Palace 10, Natak Sarani (3 New Baily Road) Dhaka-1000. Phone: 9339267,9361887,9361502 Fax: 88-02-8314950  E-mail: goldhuntbd@yahoo.com Web: http://www.goldhuntbd.com",179/2004,"179/2004  Gold Hunt Development Limited  Details  Gold Palace 10, Natak Sarani (3 New Baily Road) Dhaka-1000.","9339267,9361887,9361502 Fax: 88-02-8314950 ",goldhuntbd@yahoo.com ,http://www.goldhuntbd.com,2004.0,179.0,Dhaka,"(23.7410866, 90.4032128)",23.7410866,90.4032128,bd
526,"Membership No : 183/2004  Nandan Kanon Housing Ltd.  Details  House # 148 (2nd & 3rd Floor), Road # 13/B , Block # E, Banani, Dhaka-1213 Phone: 880-2-8833869-71 Fax: 880-2-8850748, 0171303849  E-mail: nandankanon@gmail.com,supreme@bdmail.com Web: http://www.nandankanon.com",183/2004,"183/2004  Nandan Kanon Housing Ltd.  Details  House # 148 (2nd & 3rd Floor), Road # 13/B , Block # E, Banani, Dhaka-1213","880-2-8833869-71 Fax: 880-2-8850748, 0171303849 ","nandankanon@gmail.com,supreme@bdmail.com ",http://www.nandankanon.com,2004.0,183.0,Dhaka,"(23.7905308, 90.407679)",23.7905308,90.407679,bd
790,"Membership No : 186/2004  Swadesh Properties Limited  Details  Taher Tower (3rd Floor), Plot # 10, Gulshan -2, Dhaka-1212 Phone: 880-2-8851608 Fax: 880-2-9893295  E-mail: info@swadeshproperties.com Web: http://www.swadeshproperties.com",186/2004,"186/2004  Swadesh Properties Limited  Details  Taher Tower (3rd Floor), Plot # 10, Gulshan -2, Dhaka-1212",880-2-8851608 Fax: 880-2-9893295 ,info@swadeshproperties.com ,http://www.swadeshproperties.com,2004.0,186.0,Dhaka,"(23.7949011, 90.41364039999999)",23.7949011,90.41364039999999,bd
797,"Membership No : 187/2004  Tanin Kunja Housing Prokalpa Ltd.  Details  TANIN BHABAN, 1/1, North East Darus Salam Road, Mirpur, Dhaka-1216 Phone: 880-2-9007516,8713578 Fax: 880-2-9565837  E-mail: tanninhousing@taningroup.com,taninbdmarketing@gmail.com Web: http://www.taningroupbd.com",187/2004,"187/2004  Tanin Kunja Housing Prokalpa Ltd.  Details  TANIN BHABAN, 1/1, North East Darus Salam Road, Mirpur, Dhaka-1216","880-2-9007516,8713578 Fax: 880-2-9565837 ","tanninhousing@taningroup.com,taninbdmarketing@gmail.com ",http://www.taningroupbd.com,2004.0,187.0,Dhaka,"(23.797427, 90.35300199999999)",23.797427,90.35300199999999,bd
298,"Membership No : 194/2004  Family Living Ltd.  Details  A.R. Khan Trade Centre, Sute-C6,5th Floor, 40/1,Noyapaltan, Dhaka-1000. Phone: 88-02-8313236,88-02-8319720,8319741,8319737,0191439333401914393338 Fax: 88-02-9342114  E-mail: familyliving@hotmail.com Web: http://www.familylivingbd.com",194/2004,"194/2004  Family Living Ltd.  Details  A.R. Khan Trade Centre, Sute-C6,5th Floor, 40/1,Noyapaltan, Dhaka-1000.","88-02-8313236,88-02-8319720,8319741,8319737,0191439333401914393338 Fax: 88-02-9342114 ",familyliving@hotmail.com ,http://www.familylivingbd.com,2004.0,194.0,Dhaka,"(23.7346272, 90.4144583)",23.7346272,90.4144583,bd
343,"Membership No : 196/2004  Habitat Builders Limited  Details  ABC Heritage (3rd Floor), Plot # 2 & 4, Jashim Uddin Avenue, Sector # 3 Uttara C/A, Dhaka-1230 Phone: 880-2-7911701-3 Fax: 880-2-7911706  E-mail: habitatbuilders@petrochembd.com,asifuddowlah@petrochembd.com Web: http://www.habitatbuilders.net",196/2004,"196/2004  Habitat Builders Limited  Details  ABC Heritage (3rd Floor), Plot # 2 & 4, Jashim Uddin Avenue, Sector # 3 Uttara C/A, Dhaka-1230",880-2-7911701-3 Fax: 880-2-7911706 ,"habitatbuilders@petrochembd.com,asifuddowlah@petrochembd.com ",http://www.habitatbuilders.net,2004.0,196.0,Dhaka,"(23.8610762, 90.39898389999999)",23.8610762,90.39898389999999,bd
359,"Membership No : 198/2004  Hivertech Limited  Details  Rowshan Tower (4th Floor), 152/2/A-2, West Pantapath, Dhaka-1205  Phone: 880-2-8119731,8117707,8125165 Fax: 880-2-8125165  E-mail: info@hivertechbd.com Web: http://www.hivertechbd.com",198/2004,"198/2004  Hivertech Limited  Details  Rowshan Tower (4th Floor), 152/2/A-2, West Pantapath, Dhaka-1205 ","880-2-8119731,8117707,8125165 Fax: 880-2-8125165 ",info@hivertechbd.com ,http://www.hivertechbd.com,2004.0,198.0,Dhaka,"(23.750336, 90.3870286)",23.750336,90.3870286,bd
522,"Membership No : 201/2004  Nagar Builders Ltd.  Details  House # 35, Road # 7, Block # G Banani, Dhaka-1213  Phone: 880-2-9872847-8,9872857-9,9872867-8 Fax: 880-2-9872878  E-mail: info@nagarhomesltd.com Web: http://www.nagarhomesltd.com",201/2004,"201/2004  Nagar Builders Ltd.  Details  House # 35, Road # 7, Block # G Banani, Dhaka-1213 ","880-2-9872847-8,9872857-9,9872867-8 Fax: 880-2-9872878 ",info@nagarhomesltd.com ,http://www.nagarhomesltd.com,2004.0,201.0,Dhaka,"(None, None)",23.7936784,90.40536639999999,bd
583,"Membership No : 202/2004  Palli Properties Pte. Limited  Details  Plot 1/A, RAK Tower (11th Floor), Jashimuddin Avenue, Sector # 3, Uttara, Model Town, Dhaka-1230 Phone: 880-2-8916624 Fax: 880-2-8916623  E-mail: ppl@dhaka.net Web: http://www.palliporperties.com",202/2004,"202/2004  Palli Properties Pte. Limited  Details  Plot 1/A, RAK Tower (11th Floor), Jashimuddin Avenue, Sector # 3, Uttara, Model Town, Dhaka-1230",880-2-8916624 Fax: 880-2-8916623 ,ppl@dhaka.net ,http://www.palliporperties.com,2004.0,202.0,Dhaka,"(23.8608521, 90.39930149999999)",23.8608521,90.39930149999999,bd
